2264,2267,2,4,4
1012,1596,1,2,2
414,692,3,11,11
414,43,3,12,12
414,700,7,62,64
414,413,3,9,9
414,412,5,9,9
414,1749,1,10,11
414,694,1,4,5
1629,1233,4,5,5
1629,477,2,2,2
1629,1807,4,5,5
1816,863,3,4,4
1816,801,1,1,1
1816,682,9,16,19
1816,1942,2,2,2
1961,1346,4,6,8
1961,1333,6,10,11
1961,2012,2,3,3
1961,1860,2,12,12
1961,1347,1,1,1
1961,1627,3,3,3
633,752,1,1,1
208,102,2,2,2
1763,281,1,1,1
1763,745,1,1,1
1763,906,4,5,9
1763,1803,3,4,4
1087,1152,3,3,3
1087,1090,1,3,3
1087,1123,16,38,41
1375,1567,6,8,8
953,902,1,1,1
772,1681,6,7,8
772,1745,2,2,2
772,809,3,6,6
1807,1233,1,1,1
1807,477,4,5,5
1807,1817,3,3,3
1807,1629,5,5,5
2252,1362,2,2,2
2252,667,9,26,28
647,2001,4,5,5
647,157,1,1,1
647,1613,1,2,2
1929,724,3,6,6
1929,504,9,13,15
1929,709,7,12,12
1162,1562,1,1,1
1162,1609,1,1,1
356,1979,1,1,1
224,636,3,3,3
224,225,5,7,7
1571,1447,2,3,3
1571,1869,3,5,5
1571,1902,1,1,1
1352,1535,2,2,3
1352,2132,1,1,2
1754,867,1,1,1
1754,1374,1,1,1
117,357,1,1,1
1844,740,1,1,1
1844,1970,3,3,3
1903,1584,1,1,1
1903,148,1,1,2
1972,820,2,2,2
1972,1331,5,9,10
1972,264,4,7,7
1972,1502,22,45,47
729,1329,1,1,1
729,1339,8,11,11
729,672,3,6,9
1631,754,2,2,2
1631,703,2,2,2
1631,1963,1,1,1
1884,785,1,1,1
86,1414,1,1,1
1171,604,4,5,5
1906,1126,1,1,2
42,1586,2,2,2
42,1728,1,1,1
42,1587,4,5,6
42,376,3,6,6
42,1808,1,1,1
755,49,2,2,2
579,1423,6,7,7
579,1848,3,3,3
752,633,1,1,1
1801,1646,1,2,2
1801,1304,3,9,10
1801,76,1,1,1
1801,1289,2,4,4
1801,1357,3,3,3
1801,1207,3,3,3
1801,490,3,4,5
1801,1366,2,5,5
1801,1620,6,7,7
1939,1712,7,27,31
206,1430,1,1,1
525,670,3,6,6
1472,336,1,1,1
1472,1596,8,13,13
1540,17,5,10,10
1540,1173,3,5,5
230,245,3,8,8
1974,1538,1,1,1
1766,743,3,4,4
1766,742,3,5,5
1766,1928,2,2,3
1088,119,1,1,1
1088,1904,2,3,3
1370,1313,2,2,2
1759,1263,2,2,2
1759,1758,2,2,2
1759,1640,4,23,23
1759,1643,2,2,2
1759,1262,14,62,65
1759,1760,1,1,1
1336,768,1,1,1
1336,1322,1,1,1
1336,1833,1,1,2
1336,1526,2,3,3
1336,256,4,5,5
1337,1348,1,1,1
1337,1351,1,5,5
1986,1847,2,2,2
1986,1783,1,1,1
1135,1172,1,1,1
1135,354,3,4,4
1135,2133,6,14,14
1135,1456,1,2,2
1452,1033,1,1,1
901,1006,9,24,25
509,1725,2,2,2
509,100,2,3,3
509,1657,7,7,7
1862,615,4,4,4
1862,890,1,2,2
2262,962,3,12,12
2262,1199,3,10,10
2262,1551,2,2,2
1864,199,4,4,4
1435,43,2,3,3
1435,702,1,1,1
1435,1448,1,1,1
1435,2021,1,1,1
702,1749,2,2,2
702,1448,2,6,6
702,694,2,2,2
702,2021,3,6,6
702,1170,2,4,4
1093,816,3,4,4
1093,779,1,1,1
1010,863,1,1,1
1010,682,1,1,1
1010,1942,1,1,1
856,1447,2,2,2
856,1571,1,1,1
856,1869,2,11,12
856,718,1,1,1
856,873,1,1,1
979,1921,1,1,1
979,1541,3,5,5
1524,1639,1,1,1
1524,404,2,2,2
671,1228,2,2,3
671,626,3,3,4
1387,1778,2,2,2
1387,1446,6,15,16
584,1884,1,1,1
1530,480,2,2,2
1530,481,2,2,2
522,1312,1,1,1
1747,1062,1,1,1
1669,406,1,1,1
1669,1496,2,2,2
1669,1229,3,3,3
1669,1383,11,14,14
777,1927,1,1,1
1909,765,2,2,2
1909,2017,1,1,1
1574,787,2,5,5
1574,1439,3,16,16
1574,138,1,1,1
1874,1991,4,5,5
1298,963,3,3,3
1298,648,3,3,3
1298,1497,1,1,1
1298,1612,2,2,2
1307,1205,1,1,1
1307,1811,1,1,1
1307,1363,2,2,2
1307,1599,2,2,2
389,1075,4,9,9
389,1539,1,1,1
919,1385,9,59,62
1302,272,1,1,1
1302,1378,9,10,10
1302,337,1,1,1
582,1823,5,5,5
582,1696,1,1,1
582,1447,7,41,45
582,1571,1,8,9
582,718,2,9,10
2254,2265,1,1,1
2254,2264,1,1,1
2254,2257,2,3,3
2254,2255,2,3,3
2254,2256,2,3,3
2254,306,1,1,1
1803,420,1,1,3
1803,906,3,3,5
1803,10,3,4,4
1803,1227,1,1,1
984,2575,7,12,12
1640,427,1,1,1
1640,405,1,1,1
1640,1263,9,38,38
1640,1758,1,2,2
1640,1760,4,7,7
1640,1759,2,3,3
1640,1643,4,4,5
1640,1262,8,40,41
1640,1761,3,5,5
1202,1243,2,2,2
941,1639,2,2,2
941,1524,2,3,3
941,404,2,3,3
1207,1801,1,1,1
1207,1304,1,1,1
1207,76,4,15,16
1207,1620,1,1,3
1207,77,2,3,3
1207,1366,2,2,3
1207,1646,1,1,1
666,658,1,1,1
666,948,5,6,7
1837,1836,1,1,1
1248,1560,1,2,2
1200,424,1,1,2
1200,2261,1,1,1
1200,1554,5,7,7
1200,1553,5,6,6
405,1758,1,1,1
405,1640,2,2,2
1322,768,1,4,4
1322,1833,4,5,6
1322,2013,2,2,2
1322,1526,14,33,33
1322,1336,2,2,2
1322,256,9,24,24
617,1977,1,1,1
617,784,2,4,4
1643,1761,3,4,6
1643,427,1,1,1
1643,405,1,1,1
1643,1263,8,22,24
1643,1758,1,1,1
1643,1760,3,6,7
1643,1759,2,3,3
1643,1262,8,22,22
1643,1640,8,16,24
1888,1384,1,1,1
1888,1498,6,12,12
417,492,21,47,48
417,1859,2,3,3
1950,644,1,1,1
1464,1011,3,3,3
1226,1342,1,1,1
497,1847,1,1,1
497,1109,8,13,13
497,1783,1,1,1
1704,1469,1,1,1
1102,705,4,5,5
1102,568,4,5,5
1486,748,3,3,3
1486,1541,2,2,2
1318,1511,6,9,11
1318,1514,9,17,18
1318,937,2,2,2
1318,265,7,7,7
1496,406,1,1,1
1496,907,2,2,2
1496,1669,1,1,1
1496,1383,3,4,5
1496,305,1,1,1
1496,1229,3,4,4
994,977,5,9,9
994,876,2,2,2
1521,1558,6,9,9
376,1586,4,5,5
376,375,2,2,2
376,42,3,3,3
376,1587,5,5,6
1245,323,3,4,4
1245,1484,4,5,5
1386,522,1,3,3
1518,1899,3,5,5
1518,996,1,1,1
1632,1399,1,1,2
1632,1228,3,5,6
1632,640,1,1,1
1632,626,1,1,1
1632,1300,1,1,1
1632,723,1,2,2
1753,711,5,15,16
1753,1203,1,1,1
1753,1591,2,2,2
1753,1265,5,11,12
709,724,2,4,4
709,1929,3,3,3
709,504,5,6,6
291,275,2,3,3
1541,748,1,5,5
1541,1921,4,10,10
1541,1486,4,9,9
27,1407,1,1,1
27,960,2,2,2
1157,860,2,3,3
1348,1337,15,44,49
1348,1351,3,10,12
1237,1239,1,1,3
1237,1235,1,1,1
1237,1236,1,1,1
1237,727,3,3,3
1074,1071,6,17,17
1580,1493,8,11,12
1689,1401,1,1,1
1515,1710,1,1,1
318,1681,1,1,1
318,1297,6,10,10
318,1301,13,33,33
318,809,1,1,1
127,845,1,1,1
1529,743,7,8,8
1529,742,7,24,26
1529,1766,2,2,2
1901,1176,3,7,7
1901,284,1,1,1
108,1849,4,5,5
482,1725,1,1,1
482,1404,1,1,1
628,1040,1,1,1
806,292,1,1,1
806,326,1,1,1
3,1779,2,6,6
1059,1058,1,1,1
1107,695,5,19,20
1107,1443,3,8,8
1107,2014,3,4,4
1107,1752,3,4,4
1039,1623,1,2,2
1039,1458,1,3,3
1039,304,1,2,3
1514,1511,7,8,8
1514,1318,19,27,29
1514,265,2,2,2
1236,1270,1,1,1
1236,1235,3,3,3
1236,1239,2,2,2
1236,727,1,1,1
397,963,1,1,1
397,1612,2,2,2
397,1497,1,1,1
397,648,3,3,3
1610,902,2,2,2
387,908,2,3,3
1758,1263,13,73,80
1758,1759,3,6,6
1758,1640,5,23,29
1758,1643,2,3,4
1758,1262,5,10,10
728,1882,2,6,6
728,1883,3,8,8
345,1547,1,1,1
345,1069,1,2,2
345,948,3,6,6
1895,1616,6,10,10
1895,474,3,3,4
1895,603,1,1,1
1895,1622,1,1,1
1022,2008,1,1,1
1022,1330,1,1,1
1022,1997,1,1,1
1469,1700,1,1,1
1469,1699,1,1,1
1469,1704,2,3,3
367,705,3,3,3
367,568,2,2,2
367,1102,2,2,2
1239,1270,1,1,1
1239,1236,2,2,2
1239,1237,1,1,1
1502,1331,4,5,6
951,1566,3,4,4
951,1361,1,1,1
1831,719,2,2,2
1831,1409,3,4,5
274,2017,3,5,5
778,249,1,1,1
778,1489,1,1,1
2021,43,1,1,1
2021,702,6,9,9
2021,1170,3,3,3
2021,1749,4,5,5
2021,700,1,1,1
2021,1448,3,4,4
2021,694,4,4,4
1860,1961,6,6,6
863,1942,1,1,1
863,682,1,1,1
863,113,2,2,2
1898,1171,1,1,1
1898,604,2,2,2
1916,1247,1,1,1
1553,2261,6,8,8
1553,1554,3,3,3
1553,1200,3,9,12
1183,1277,20,33,34
1183,1673,6,6,7
1183,799,1,1,1
1183,493,1,1,1
923,1784,3,3,3
621,1825,1,1,1
621,627,1,1,1
621,358,1,1,1
745,1775,2,2,2
745,1227,3,3,3
721,1645,1,1,1
721,1485,2,2,2
721,1326,2,2,2
721,2094,2,3,3
721,690,2,2,2
64,1382,8,48,52
64,286,2,2,2
478,1221,1,1,1
478,73,3,3,3
478,674,12,20,20
899,301,1,1,1
899,486,1,1,1
1115,9,2,2,2
1115,1623,10,17,18
1115,1275,1,1,1
1115,1711,4,4,5
1115,1458,7,23,23
1115,304,1,1,1
1852,1656,1,1,1
1852,1676,2,2,2
1607,82,1,1,1
1775,80,1,1,1
1775,745,1,1,1
1775,241,1,1,1
1775,344,1,1,1
1902,1823,1,1,1
1902,1447,3,6,6
1902,1571,1,1,1
1423,579,6,15,19
1423,1848,7,7,7
85,581,5,6,6
1624,1240,1,1,1
1624,1294,1,1,1
1624,687,2,2,2
1617,1619,1,1,1
1617,1063,1,1,1
1617,1618,2,2,2
1794,2002,4,5,5
1905,1185,1,1,1
1905,307,5,8,8
322,346,2,2,3
1848,1423,5,6,6
1848,579,1,1,1
1544,1852,2,2,2
1544,1656,1,1,1
415,692,3,10,10
415,43,4,14,14
415,700,7,64,64
415,414,2,9,9
415,413,2,8,8
415,412,5,9,9
415,1749,1,12,12
415,1448,1,1,1
415,694,1,5,5
415,2021,1,1,1
158,998,2,2,2
969,974,2,2,2
2008,1897,3,3,3
2008,1997,3,3,3
906,281,2,2,3
906,344,1,1,1
906,241,1,1,2
906,10,1,1,1
906,1803,7,11,17
960,27,1,1,1
1598,1595,2,2,2
1598,244,1,1,1
1657,1725,3,3,3
1657,509,1,2,3
1657,100,1,4,5
1657,1404,3,3,3
1347,1333,10,16,18
1347,2012,1,1,1
1347,1346,1,1,1
67,1188,5,12,12
105,1663,2,2,2
1743,1576,1,1,1
1364,704,1,1,1
1364,1427,3,3,4
1364,1035,4,7,7
1964,1580,1,1,1
1926,323,1,1,1
1926,1484,1,1,1
704,1035,1,1,1
1973,1175,5,5,5
1973,53,6,9,9
306,2257,2,2,2
306,2254,3,3,3
306,2255,4,4,4
306,2256,2,2,2
1077,714,1,1,1
1077,605,2,2,2
1077,926,1,1,1
1077,932,1,1,1
1077,611,1,3,3
1077,506,2,2,2
1609,1562,4,4,4
1609,1583,2,2,2
1609,1223,2,2,3
1609,1162,1,1,1
1297,1301,1,1,1
1131,1130,2,2,2
1131,1212,3,3,3
1066,1390,1,1,1
1066,1682,1,1,1
1066,381,1,1,1
1066,134,1,1,1
295,2125,1,3,3
1941,1561,5,9,9
100,1725,1,4,4
100,1404,3,5,5
100,1657,2,2,2
326,806,1,1,1
998,158,1,1,1
691,952,2,3,3
691,1353,1,1,1
691,892,5,33,34
1546,1888,4,5,5
1546,1384,1,1,1
1546,1498,17,41,43
1605,1256,15,31,31
2137,392,8,27,30
1425,1958,2,4,5
1425,1726,1,1,2
1425,1959,1,1,1
1425,837,2,2,2
2017,765,1,1,1
2017,274,1,2,2
592,676,1,2,2
156,946,2,2,2
1840,2575,3,9,9
290,677,3,5,5
1470,430,1,1,1
1470,1113,3,3,3
1470,2004,1,1,1
1470,1588,1,1,1
354,1172,3,3,3
354,2133,8,35,37
354,1456,2,2,2
354,285,3,3,4
1025,175,2,2,2
1301,1297,2,17,17
1560,1248,1,1,1
2023,1198,9,17,18
2023,1992,3,5,5
2023,1881,1,1,1
384,1032,2,3,3
384,683,6,36,39
1606,1460,1,1,1
694,702,2,2,2
694,1448,1,5,5
694,2021,1,1,1
1467,1845,3,3,3
1467,1395,11,19,19
391,1156,1,1,1
391,1003,1,1,1
1887,688,1,1,1
1887,686,1,1,1
1887,1052,2,2,2
1781,1303,21,67,68
1781,1389,7,23,23
1692,1700,1,1,1
1692,1699,1,1,1
1692,1469,9,29,30
1692,1704,1,1,1
882,1511,1,2,2
882,937,6,9,10
882,265,1,1,1
492,417,1,1,1
1008,631,1,1,1
1008,1153,6,7,7
1008,1169,3,8,8
1008,1007,6,8,8
65,2024,1,2,2
1185,1905,4,10,10
1185,913,1,1,1
1185,307,1,3,3
1821,1475,2,2,2
646,2,2,2,2
2012,1333,10,26,27
2012,1346,2,2,3
2012,1961,1,2,2
1558,1521,1,1,1
1558,200,1,1,1
663,623,1,1,1
1038,753,4,4,5
2013,256,1,1,1
1787,277,1,1,1
138,1453,4,5,5
138,787,1,1,1
138,1439,2,2,2
138,1574,1,1,1
1034,161,1,1,1
1034,381,2,2,2
1034,1814,6,8,8
1034,1390,1,2,2
1034,1682,2,2,2
1034,134,2,3,3
1380,73,1,1,1
1380,674,1,1,1
1287,102,1,1,1
240,585,1,1,1
741,43,3,4,4
741,700,1,1,1
1897,2008,1,1,1
1981,1756,4,7,7
1778,1446,3,8,8
1778,1387,3,3,3
2001,1613,3,8,8
2001,1672,2,2,2
2001,647,12,39,40
2001,157,2,11,11
49,755,2,2,2
1958,1425,1,1,1
1958,1959,1,1,1
1958,837,1,1,1
1510,798,3,3,3
1510,678,2,6,6
738,1241,2,2,2
56,720,8,54,60
1678,1450,2,9,9
1678,403,2,4,4
1678,1252,7,17,17
723,1228,1,1,1
723,1300,1,1,1
300,1312,1,1,1
32,1931,2,3,3
1331,1344,1,1,1
1331,1345,2,3,3
1331,1502,1,1,1
937,758,1,1,1
1316,1450,1,1,1
1316,1252,2,2,2
1316,408,1,1,1
1304,77,2,2,2
1304,1646,4,4,5
1304,1801,2,2,2
1304,76,2,2,4
1304,1207,4,4,4
1304,1357,1,1,1
1304,1289,2,2,3
1304,1366,7,9,10
1304,1620,4,4,4
938,1647,1,1,1
938,936,2,2,2
938,1862,2,2,2
938,615,22,38,38
938,890,2,2,2
681,44,2,2,2
273,1594,4,8,8
273,1368,4,6,6
1460,1606,1,1,1
1179,1180,1,1,1
769,279,1,1,1
340,1161,1,1,1
340,1218,1,1,1
1308,1932,1,1,1
1308,1841,1,1,1
1308,1513,1,1,1
1308,1415,2,3,3
1308,707,1,2,2
1626,9,3,3,3
1626,1623,3,4,4
1626,2022,1,1,1
1626,1115,1,1,1
1626,1039,1,1,1
1626,1458,6,13,13
312,619,1,1,1
1556,156,4,6,6
1556,1424,14,32,34
288,914,1,1,1
288,1001,4,20,20
1007,1008,1,1,1
1007,631,1,1,1
1007,1169,3,10,10
1007,1153,4,4,4
624,623,3,3,3
632,1857,1,1,1
1462,31,2,5,5
77,1801,1,1,1
77,1304,1,1,1
77,76,5,10,10
77,1207,9,17,17
77,1357,5,18,18
77,1620,1,1,1
77,1646,7,22,22
77,1366,1,1,1
411,864,4,11,11
1904,129,1,1,1
1904,1088,4,5,5
1445,430,3,6,8
1445,1113,1,1,1
1445,1588,6,15,18
1445,827,2,2,2
1613,647,1,1,1
180,1839,1,1,1
180,1084,4,12,12
180,1405,10,24,29
180,715,3,6,6
603,474,1,1,1
603,1622,1,1,1
603,1895,2,2,2
1656,1544,2,3,4
1656,1676,2,4,4
526,298,1,1,1
526,180,1,1,1
526,1084,1,1,1
526,716,1,1,1
526,715,3,3,3
593,159,5,6,6
884,1359,4,4,5
884,1119,8,12,14
383,1944,1,3,3
383,712,1,1,1
383,1508,1,1,1
383,301,2,4,4
383,1545,3,5,5
1040,628,1,1,1
1040,964,1,2,2
1040,36,3,4,5
1040,580,2,2,2
1040,1201,4,6,6
1040,189,4,5,6
342,606,9,18,18
342,653,1,3,3
1122,657,2,2,2
1122,1914,2,2,2
900,1111,1,1,1
900,122,1,1,1
366,320,7,12,13
1501,46,1,1,1
1501,1434,3,4,4
1774,2018,4,7,7
1587,1586,2,2,2
1587,375,2,2,2
1587,1728,1,1,1
1587,42,3,5,5
1587,376,3,5,5
618,2125,3,5,5
618,2118,2,3,3
645,1474,8,18,18
1651,1547,1,1,1
1651,948,6,8,8
1531,409,1,2,2
963,648,7,8,8
2265,2266,3,5,5
2265,2254,1,1,1
2265,1060,1,2,2
2265,2264,4,4,4
2265,2255,1,1,1
2265,2256,1,1,1
2265,2267,5,7,7
142,581,2,2,2
1335,250,1,1,1
1335,679,1,1,1
1070,1111,1,1,1
1596,1472,3,4,4
1353,1323,4,12,12
1353,1343,1,1,1
876,994,1,1,2
713,1160,6,9,10
619,631,4,4,4
619,1153,1,1,1
159,593,6,28,28
159,410,2,2,3
1110,957,1,1,1
1404,1725,2,3,3
1404,1019,1,1,1
1404,1657,1,1,1
623,624,4,9,10
623,663,1,1,1
850,192,7,18,18
1879,1413,3,3,3
838,987,2,4,4
873,718,1,2,2
817,262,4,4,4
1509,1504,6,14,14
1509,95,1,1,1
1153,619,3,9,9
1153,1169,3,4,4
1153,1007,6,6,6
1153,1008,1,1,1
1153,631,5,14,14
1344,820,2,2,2
1344,1331,19,31,34
1344,264,1,1,1
1344,1345,3,3,3
1344,1502,3,4,5
161,1293,5,6,6
161,1390,1,1,1
161,134,5,6,6
1474,645,2,2,2
1152,1087,3,3,3
1152,1090,3,3,3
1152,1123,1,1,1
277,1787,1,1,1
1991,819,3,3,3
1991,1874,4,6,6
1991,1251,1,1,1
66,1371,15,29,32
191,1507,2,2,2
1410,1536,2,2,2
1091,1274,13,21,21
1091,887,2,4,4
1067,1818,7,14,14
1067,1068,3,13,13
878,889,2,2,2
878,221,7,7,7
1201,628,1,1,1
1201,964,1,1,1
1201,1040,2,2,2
1201,1257,3,3,3
1201,189,3,3,3
1201,580,2,2,2
31,854,1,1,1
31,270,1,1,1
31,1462,6,11,11
2131,221,1,1,1
2131,1273,1,1,1
2131,59,1,1,1
889,2131,2,3,3
889,1133,1,1,1
889,221,11,26,26
889,1273,1,1,1
889,878,1,1,1
1241,1246,2,3,3
1241,1242,5,5,5
479,1202,6,9,10
648,963,1,1,1
1346,1333,1,1,1
1346,2012,2,2,2
1346,1347,2,2,2
1346,1961,1,1,1
1889,1428,3,3,3
1889,141,3,4,5
1889,737,2,2,2
822,531,6,9,9
845,1417,8,10,10
845,127,1,2,2
1366,1801,4,4,4
1366,1304,10,26,27
1366,76,4,4,4
1366,1289,4,6,6
1366,1207,3,3,3
1366,1646,2,3,3
1366,1620,5,8,9
921,652,2,2,2
692,43,1,1,1
692,700,3,13,14
692,414,1,1,1
692,413,1,1,1
692,412,2,2,2
692,1749,1,1,1
692,694,1,3,3
891,613,7,24,27
891,1026,7,15,18
1931,1273,1,1,1
1680,330,2,4,4
1680,2130,9,18,18
297,430,1,1,1
297,2004,1,1,1
297,1588,1,1,1
1262,427,1,1,1
1262,1263,1,1,1
1262,1759,2,5,6
1262,1758,1,1,1
1262,1760,2,10,10
1262,1640,7,8,8
1262,1643,3,3,3
1262,1761,1,5,5
837,1958,1,1,1
837,1425,2,3,3
837,1726,1,1,3
1369,156,1,1,1
1369,1424,2,2,2
302,194,2,2,2
302,1644,3,3,3
302,789,2,2,2
302,683,1,1,1
650,1484,2,2,2
742,743,1,1,1
742,1529,1,1,1
742,1766,2,2,2
287,1915,1,1,1
287,1740,2,2,2
968,644,5,16,16
1228,1399,1,1,1
1228,671,1,1,1
1228,1632,1,1,3
1228,1300,1,1,1
1228,626,4,4,6
630,989,2,2,2
630,708,2,2,2
630,250,4,8,9
630,679,6,9,9
19,1161,9,9,9
19,343,1,1,1
19,1218,5,8,9
19,340,1,1,2
19,1048,4,4,4
1310,698,1,1,1
1882,1883,5,16,16
256,1526,3,3,3
256,1336,5,10,11
80,184,2,2,2
80,281,6,11,15
80,745,1,1,4
80,906,1,1,2
798,1730,4,7,7
798,1510,6,10,11
798,678,1,1,1
170,1272,3,6,7
170,171,1,1,1
977,994,4,7,10
1145,1399,3,4,4
1145,640,2,5,5
1145,1228,2,2,2
1145,1632,1,1,1
1145,626,2,2,2
719,1468,5,14,15
719,1409,1,1,2
981,1371,1,1,1
981,192,1,1,1
1274,1906,1,1,1
1274,1091,3,3,3
129,1088,1,1,1
321,1403,2,2,2
13,601,5,5,5
13,1792,1,1,1
1603,335,1,1,1
1603,1349,1,1,1
1603,1045,1,1,1
1789,1342,2,2,2
1789,1226,9,11,12
151,1535,1,1,1
151,1352,7,18,35
1084,526,1,1,1
1084,298,1,3,3
1084,180,4,4,4
1084,715,4,7,9
1745,800,5,6,6
1745,834,1,1,1
1745,1297,1,1,1
1745,772,1,1,1
883,587,2,2,2
1846,1128,1,1,1
1026,891,6,16,16
799,1277,13,20,21
799,1183,2,2,2
799,1673,6,10,10
171,1216,7,9,11
171,1272,4,7,7
171,170,1,1,1
1422,987,2,2,2
1422,363,3,5,5
1127,1128,1,1,1
1655,1653,1,1,1
861,1818,8,12,12
861,1068,2,15,15
861,484,1,1,1
861,1067,4,5,5
488,1747,1,1,1
488,1062,1,1,1
1449,230,1,3,3
1449,1767,1,1,2
1565,1732,5,7,7
388,293,2,3,3
1125,590,4,4,4
1773,2002,2,3,3
1773,1667,3,3,4
1773,1155,2,2,2
695,1443,3,3,4
695,2014,1,1,2
695,1752,1,1,2
1534,1232,1,1,1
1534,1286,7,12,14
2094,1485,3,5,5
2094,193,1,1,2
2094,721,4,6,7
2094,690,2,2,3
1612,167,1,1,2
1594,646,1,1,1
1594,1368,3,4,4
1390,1293,2,2,2
1390,161,1,1,1
1390,1292,1,1,1
1390,134,1,1,1
1711,9,3,4,5
1711,1623,6,15,16
1711,1275,1,1,1
1711,1626,2,4,4
1711,1115,2,2,2
1711,1458,6,24,24
1711,2022,2,2,2
72,1258,5,8,8
1199,962,3,3,3
1199,1551,1,2,2
1199,2260,1,1,1
1199,2262,1,1,1
1430,206,1,1,1
1219,620,3,4,4
1585,215,2,3,3
613,891,5,11,12
613,1026,1,1,1
1710,1515,16,27,27
988,1095,1,1,1
988,1528,2,2,2
988,1156,1,1,1
988,352,1,1,1
988,1003,2,2,2
250,989,1,1,1
250,708,1,1,1
250,630,5,10,11
250,1335,4,5,5
250,679,1,1,1
1265,711,6,13,13
1265,1203,2,2,2
1265,1406,2,2,3
1265,1591,1,1,1
1265,1753,2,2,2
1049,1380,9,51,57
228,1432,1,7,8
228,155,2,5,5
46,1418,2,4,4
46,1434,1,1,1
46,1501,4,9,9
1685,1686,4,4,5
576,676,1,1,1
2261,1554,6,11,12
2261,1553,4,5,5
2261,2263,1,1,1
2261,1200,3,13,14
660,2125,5,5,5
660,618,4,5,5
267,1028,1,1,1
267,1392,8,21,24
1409,719,1,1,1
1409,1819,2,9,9
803,1681,2,2,2
803,318,2,2,2
803,980,2,2,2
803,1297,5,12,12
803,1301,13,28,28
803,809,1,1,1
7,1743,1,1,1
7,1576,1,1,1
7,501,1,1,1
7,371,1,2,2
1432,228,1,1,2
1432,155,1,1,1
1921,1486,1,1,1
1921,1541,3,3,3
1921,748,1,1,1
1458,1711,1,1,1
1458,1115,1,1,1
1764,11,1,1,1
1764,706,1,1,1
1730,798,1,1,1
809,1681,1,1,1
809,800,1,1,1
809,1297,5,5,6
809,1301,2,2,2
809,980,2,3,3
1783,1847,1,1,1
1783,1109,1,1,1
1783,1986,1,1,1
1021,1616,4,4,4
1021,1622,1,1,1
1021,332,4,8,8
1021,1151,1,1,1
715,526,1,1,1
715,298,1,1,1
715,180,1,1,1
715,1084,3,3,5
715,1839,1,1,1
371,1750,1,1,1
371,1576,2,2,2
371,501,2,5,5
371,7,3,5,5
1690,933,2,2,2
1690,851,1,1,1
1984,1327,3,9,9
1984,1985,2,3,3
820,1344,3,5,6
820,1345,4,6,6
820,1331,23,41,44
820,1972,1,1,1
820,1502,4,4,6
214,1455,6,20,22
1396,372,4,4,4
193,690,1,2,2
386,290,3,12,13
386,677,6,32,33
718,1447,4,15,16
718,1571,2,4,4
718,1869,1,1,1
718,1902,1,1,1
718,873,2,2,2
1856,1234,1,1,1
1856,1601,1,1,1
337,1378,1,1,1
337,1302,1,1,1
1330,1997,4,6,6
1330,1477,1,3,3
173,1642,1,1,1
173,1063,1,1,1
812,255,3,3,3
912,522,1,1,1
2259,634,3,3,3
1535,1352,6,8,13
1712,1675,2,2,2
1712,1939,8,14,14
1148,497,1,1,1
1148,1109,3,3,3
1148,1783,1,1,1
1332,1032,1,1,1
1332,194,1,1,1
1332,1325,3,9,9
1332,789,1,1,1
1332,683,3,4,4
1557,1806,5,5,5
1446,1778,1,1,1
1446,1387,1,1,1
268,1440,5,16,16
268,808,2,2,2
268,2253,3,5,5
268,1280,1,1,1
1225,1260,1,1,1
1225,952,1,1,1
1225,1323,1,1,1
1225,1343,2,2,3
1225,892,2,2,3
860,1459,1,2,2
860,1157,2,2,3
1368,1594,2,2,2
392,2137,10,19,19
1359,1119,6,9,9
1359,884,3,7,9
1619,1617,2,2,2
1619,1642,2,2,2
1619,1063,4,5,5
1619,1618,10,19,21
1180,1179,3,3,3
189,964,2,2,2
189,629,1,1,1
189,1040,5,6,6
189,580,1,1,1
189,1201,6,7,8
189,763,3,3,3
926,605,3,3,3
926,714,1,1,1
926,1507,1,1,1
926,611,1,4,4
926,506,1,1,1
298,715,6,12,12
298,526,3,3,3
298,180,3,4,4
298,1084,1,2,2
298,716,2,2,2
298,1839,1,1,1
711,1203,2,2,2
711,1406,1,1,1
711,1591,1,1,1
711,1265,6,7,7
711,1753,1,1,1
1673,1277,5,8,8
1673,799,1,1,1
942,665,6,19,19
942,717,2,2,2
942,862,1,10,10
679,630,5,10,10
679,989,2,2,2
679,708,7,8,8
679,250,4,7,8
1719,602,1,1,2
629,580,2,2,2
629,763,7,11,11
203,1785,1,1,1
203,1259,6,15,16
264,1972,1,1,1
264,1344,2,2,2
264,1331,5,7,7
264,1502,17,33,34
678,798,1,1,1
678,1510,4,7,7
95,1504,3,13,14
95,1509,2,3,4
1123,1087,1,1,1
1123,1090,1,1,1
1823,1447,1,1,1
1823,1869,3,15,15
1823,582,5,11,14
1823,856,1,2,2
843,1065,1,1,1
1014,204,1,1,1
930,1391,2,3,4
1286,1534,1,1,1
1286,1232,2,2,2
96,1853,1,3,3
1457,133,1,1,1
1457,1729,1,1,1
1243,1202,4,4,5
1374,867,1,1,1
1374,1754,1,1,1
653,606,2,3,3
653,342,1,1,1
334,185,1,1,1
334,859,1,1,1
1190,1136,1,1,1
1869,1571,1,1,1
1869,856,2,2,2
1381,585,1,1,1
1349,673,1,1,1
1134,1456,4,4,4
634,2259,2,2,2
1890,1608,1,1,1
1890,1635,1,1,1
1750,7,1,1,1
1750,371,1,1,1
744,797,1,1,1
1072,1281,9,35,35
