EdgeA,EdgeB,FamilyWeight,LanguageWeight,WordWeight
808,700,1,1,1
808,1486,1,1,1
808,1928,2,2,2
808,268,1,2,2
808,2133,1,1,1
808,155,1,1,2
808,1719,1,1,1
808,1752,1,1,1
808,2253,7,19,19
808,1095,6,13,13
808,161,1,1,1
808,2014,2,2,2
808,2003,2,3,4
808,158,1,1,1
808,1134,2,2,2
808,1617,1,1,1
808,724,1,1,1
808,119,1,1,1
808,1909,1,1,1
808,1172,1,1,1
808,2022,1,1,1
808,1807,1,1,1
808,1961,1,1,1
808,611,1,1,1
808,1619,1,1,1
808,1853,1,1,1
808,2135,1,1,1
808,1267,1,1,1
808,46,1,1,1
808,412,1,1,1
808,1571,1,1,1
808,787,1,1,1
808,1860,1,1,1
808,38,1,1,1
808,1922,1,1,1
808,1439,1,1,1
808,1113,1,1,1
808,1921,1,2,2
808,762,1,1,1
808,1210,1,1,1
808,692,1,1,1
808,1481,1,1,2
808,270,1,1,1
808,1528,1,1,1
808,1003,2,4,4
808,352,1,1,1
808,1831,1,1,1
808,1383,1,1,1
808,1487,1,2,2
808,2249,1,2,2
808,1090,1,1,1
808,1541,1,1,1
808,1159,1,1,1
808,355,3,7,7
808,784,1,1,1
808,1088,2,2,2
1948,838,1,1,1
1948,1157,1,1,1
1948,1458,1,1,1
1948,1814,1,1,1
1948,1432,3,5,5
1948,647,1,1,1
1948,1376,1,1,1
1948,1220,1,1,1
1948,974,1,1,1
1948,798,1,1,1
1948,1821,1,1,1
1948,1046,1,1,1
1948,769,1,1,1
1948,275,1,1,1
1948,1122,1,1,1
1948,228,1,2,2
1948,1567,1,1,1
1948,356,1,1,1
1948,1392,1,1,1
1948,763,1,1,1
1948,711,1,1,1
1948,190,1,2,2
1948,2001,1,1,1
90,1035,1,1,1
90,100,1,1,1
90,1495,1,1,1
90,720,1,1,1
90,679,1,1,1
90,704,3,3,3
90,1382,1,1,1
90,64,1,1,1
90,1364,1,1,1
90,988,1,1,1
3,162,1,1,1
3,1202,1,1,1
3,1554,1,1,1
3,937,1,1,1
3,707,1,1,1
3,1200,1,1,1
3,155,1,1,1
3,82,2,2,3
3,590,1,1,1
3,1035,1,1,1
3,1186,1,1,1
3,1941,2,2,2
3,1726,1,1,1
3,1496,1,1,1
3,1207,1,1,1
3,503,1,1,1
3,1631,1,1,1
3,1553,2,2,2
3,1882,1,1,1
3,1187,1,2,2
3,1223,1,1,1
3,2261,2,2,2
3,1779,9,26,28
3,1310,1,1,2
3,778,1,1,1
3,752,1,1,1
3,1482,1,1,1
3,1434,1,1,1
3,404,1,1,1
3,785,5,8,8
3,1343,1,1,1
3,1209,1,1,1
3,1702,1,1,1
3,1917,1,1,1
3,249,1,1,1
3,1923,1,1,1
3,1415,1,1,1
3,1944,1,1,1
3,1884,3,4,4
3,479,1,1,1
3,1338,1,1,1
3,1504,1,1,1
3,1422,1,1,1
897,1280,1,1,1
897,1660,1,1,1
897,228,1,1,1
897,138,1,1,1
897,162,1,1,1
897,700,1,1,1
897,1420,1,1,1
897,1127,1,1,1
897,1729,1,1,1
897,155,1,1,1
897,156,1,1,1
897,1329,1,1,1
897,1384,1,1,1
897,1904,1,1,1
897,1917,1,1,1
897,509,1,1,1
897,1209,1,2,2
897,376,1,1,1
897,797,1,1,1
897,765,1,1,1
897,1336,1,1,1
897,1441,1,1,1
897,319,2,2,2
897,1453,1,1,1
897,708,1,1,1
897,1845,1,1,1
897,225,1,1,1
897,1775,1,1,1
897,1217,1,1,1
897,489,1,1,1
897,1819,1,1,1
897,998,1,1,1
897,1487,1,1,1
897,1432,1,1,1
897,692,1,1,1
897,1278,1,1,1
897,948,1,1,1
897,1046,1,1,1
897,1401,4,4,4
897,963,1,1,1
897,1447,1,1,1
897,7,1,1,1
897,1346,1,1,1
897,1606,1,1,1
897,1405,1,2,2
897,1585,1,1,1
897,1088,2,2,2
897,1664,1,1,1
497,1560,1,1,1
497,1048,1,1,1
497,1712,1,1,1
497,1148,4,10,10
497,1367,1,2,2
497,318,3,6,6
497,502,1,1,1
497,640,1,1,1
497,1853,1,1,1
497,1705,1,1,1
497,1892,1,1,1
497,1226,1,1,1
497,1381,1,1,1
497,1286,1,1,1
497,641,1,1,1
497,1382,1,1,1
497,1228,1,1,1
497,1457,1,1,1
497,1221,1,1,1
497,64,1,1,1
497,107,1,2,2
497,155,1,1,1
497,713,1,1,1
497,503,1,2,2
497,1109,10,16,17
497,1504,1,1,1
497,1686,1,1,1
1180,343,1,1,1
1180,2138,1,1,1
1180,1179,8,14,14
1180,1515,1,1,1
1180,1314,1,1,1
1180,1174,2,2,2
1349,911,9,10,10
1349,335,1,1,1
1349,1603,1,1,1
1349,1653,1,1,1
1349,1045,1,1,1
1349,673,1,1,1
1408,1331,1,1,1
1408,1587,3,3,4
1408,1309,2,2,2
1408,1494,2,2,2
1408,700,2,2,2
1408,1559,1,1,1
1408,1890,2,2,2
1408,1875,1,1,1
1408,9,1,1,1
1408,1849,1,1,1
1408,1928,1,1,1
1408,43,1,1,1
1408,677,1,1,1
1408,1892,1,1,2
1408,1226,1,1,1
1408,1352,1,1,2
1408,1198,1,1,1
1408,1040,1,1,1
1408,1870,1,1,1
1408,1435,1,1,1
1408,1929,1,1,1
1408,386,1,1,1
1408,375,1,1,1
1408,1338,1,1,1
1408,1405,1,1,1
1408,372,1,1,1
1408,1153,1,1,1
1408,1393,1,1,1
1408,1258,1,1,1
1408,36,1,1,1
1408,2259,1,1,1
1408,1247,1,1,1
1408,1171,1,1,1
1408,113,1,1,1
1408,1172,1,1,1
1408,1442,2,2,2
1408,1635,17,25,25
1408,1586,7,9,9
1408,730,1,1,1
1408,1369,1,1,1
1408,1942,1,1,1
1408,587,1,1,1
1408,631,1,1,1
1408,998,1,1,1
1408,1599,1,1,1
1408,1857,1,1,1
1408,634,1,1,1
1408,1509,1,1,1
1408,1382,1,1,1
1408,85,1,1,1
1408,1410,2,3,3
1408,1447,1,1,1
1408,1610,1,1,1
1408,504,2,2,2
1408,759,1,1,1
1408,1008,1,1,1
1408,1079,12,19,22
1408,21,4,4,6
1408,1608,35,62,63
1408,1141,1,1,1
1408,1536,14,23,23
1408,1839,1,1,1
1408,1468,2,2,2
158,724,1,1,1
158,1162,1,1,1
158,602,1,1,1
158,722,1,1,1
158,1554,1,1,1
158,326,1,1,1
158,1890,1,1,1
158,1371,1,1,1
158,700,2,2,2
158,2118,1,1,1
158,1084,1,1,1
158,1867,1,1,1
158,414,1,1,1
158,1719,1,1,1
158,734,1,1,2
158,813,1,1,2
158,860,1,1,2
158,1198,1,1,1
158,619,1,1,1
158,1327,1,1,1
158,1929,1,1,1
158,474,2,2,2
158,1917,1,2,2
158,1374,1,1,1
158,379,1,1,1
158,666,2,2,2
158,1172,1,1,1
158,148,1,1,1
158,765,1,1,1
158,709,1,1,1
158,289,1,1,1
158,1169,1,1,1
158,1156,1,1,1
158,1533,1,1,1
158,1336,1,1,1
158,1600,1,1,1
158,129,1,1,1
158,1616,2,4,4
158,1171,1,1,1
158,2261,1,1,1
158,1703,1,1,1
158,1230,1,1,1
158,1985,1,1,1
158,389,1,1,1
158,1486,2,2,2
158,112,1,1,1
158,1432,1,1,1
158,749,2,2,2
158,1623,1,1,1
158,998,6,6,7
158,917,1,1,1
158,715,1,1,1
158,1387,1,1,1
158,86,1,1,1
158,670,1,1,1
158,1806,1,1,1
158,1793,1,1,1
158,1599,1,1,1
158,1840,3,3,3
158,52,1,1,1
158,2575,1,1,1
158,1307,1,1,1
158,146,1,1,1
158,1508,1,1,1
158,1895,6,9,9
158,1888,1,1,1
158,72,1,1,1
158,1767,1,1,1
158,1340,1,1,1
158,701,1,1,1
158,355,1,1,1
158,1991,1,1,1
158,1660,1,1,1
158,1803,1,1,1
1940,1162,1,1,1
1940,1839,1,1,1
1940,1448,1,1,2
1940,1432,1,1,1
1940,1997,2,2,2
1940,998,1,1,1
1940,1726,1,1,1
1940,1363,1,1,1
1940,740,1,1,1
1940,1477,5,5,6
1940,1561,3,3,3
1940,1929,1,1,1
1940,1941,2,2,2
1940,1768,1,1,1
1940,263,1,1,1
1940,43,1,1,1
1940,504,1,1,1
1940,702,1,1,1
1940,1576,1,1,1
1940,1410,1,1,1
1940,1745,1,1,1
1940,892,2,2,2
1940,691,1,2,2
269,792,3,3,3
269,710,1,1,1
269,221,1,1,1
269,1676,1,1,1
269,815,1,1,1
269,1526,1,1,1
269,301,1,1,1
269,889,1,1,1
269,141,1,1,1
269,1273,1,1,1
269,258,1,1,1
269,383,1,1,1
269,1459,1,1,1
269,1785,1,1,1
269,93,1,1,1
269,1850,1,1,1
269,714,1,1,1
269,1692,1,1,1
269,1495,1,1,1
269,1856,1,1,1
269,1917,1,1,1
269,1318,1,1,1
269,579,1,1,1
269,1372,1,1,1
269,2022,1,1,1
269,1483,1,1,1
269,2131,1,1,1
269,1100,8,13,14
269,391,1,1,1
269,1959,1,1,1
269,1846,1,1,1
269,1508,1,1,1
269,899,1,1,1
269,1808,1,1,1
1883,1272,1,1,1
1883,762,1,1,1
1883,1617,1,1,1
1883,631,1,1,2
1883,1560,3,7,7
1883,1458,1,1,2
1883,1222,1,1,1
1883,411,1,2,2
1883,73,2,2,2
1883,643,1,1,2
1883,1228,1,1,2
1883,1685,1,1,1
1883,1021,1,1,1
1883,1077,1,1,2
1883,1485,1,1,1
1883,1269,1,1,6
1883,1554,2,2,2
1883,1035,1,1,2
1883,204,1,1,2
1883,1216,1,1,2
1883,2575,1,1,2
1883,923,1,1,2
1883,1917,1,1,1
1883,736,1,1,1
1883,1567,1,1,4
1883,1244,1,1,1
1883,727,1,1,2
1883,1561,1,1,2
1883,1156,1,1,2
1883,1619,1,1,1
1883,1368,1,1,1
1883,1973,1,1,1
1883,171,1,1,1
1883,682,2,2,2
1883,1215,1,2,3
1883,1882,22,84,85
1883,1633,1,1,1
1883,2261,1,1,1
1883,1236,1,1,2
1883,1733,1,1,2
1883,1553,2,2,2
1883,932,1,1,2
1883,1944,1,1,4
1883,1591,1,1,1
1883,717,1,1,2
1883,1984,1,1,1
1883,769,1,1,2
1883,1725,1,1,1
1883,864,1,2,2
1883,1019,2,2,2
1883,1730,1,1,1
1883,383,1,1,2
1883,1447,1,1,2
1883,728,8,10,10
1883,1087,1,1,2
1883,1606,1,1,1
1883,1006,1,1,2
1883,1376,1,1,2
1883,1620,1,1,2
1883,195,1,1,1
1883,1422,1,1,2
1883,691,1,3,3
1883,1816,3,3,3
1883,1686,2,2,2
1883,1803,1,1,2
1212,1162,1,1,1
1212,1213,2,2,7
1212,1890,1,1,1
1212,630,1,1,1
1212,679,1,1,1
1212,281,1,1,1
1212,1222,1,1,1
1212,383,1,1,1
1212,1624,1,1,1
1212,1130,18,67,77
1212,622,1,1,1
1212,1216,1,1,1
1212,1063,1,1,1
1212,1291,1,1,1
1212,579,1,1,1
1212,1084,1,1,1
1212,2132,1,2,2
1212,1776,1,1,1
1212,1368,1,1,1
1212,372,1,1,1
1212,617,1,1,1
1212,1131,21,93,104
1212,492,1,1,1
1212,1236,1,2,2
1212,1172,1,1,1
1212,1183,1,1,1
1212,1370,1,1,1
1212,1577,1,1,1
1212,278,1,8,8
1212,819,1,1,1
1212,262,2,2,2
1212,1741,1,1,1
1212,1599,1,1,1
1212,1838,1,1,1
1212,1524,1,1,1
1212,1759,1,1,1
1212,1209,3,4,4
1212,789,1,1,2
1212,948,1,1,1
1212,1248,1,1,1
1212,812,1,1,1
1212,1136,1,1,1
1212,1447,1,1,1
1212,1313,1,1,1
1212,1159,1,1,1
1212,683,1,1,2
1212,1262,1,1,1
1212,1923,1,1,1
1212,1519,1,1,1
1212,1458,1,1,1
372,1660,1,1,1
372,1119,1,1,1
372,1560,1,1,1
372,297,1,1,1
372,1045,1,1,1
372,123,1,1,1
372,1222,1,1,1
372,73,1,1,1
372,337,1,1,1
372,1455,1,1,1
372,1753,5,7,7
372,2146,1,1,1
372,1229,1,1,1
372,1906,1,1,1
372,2253,1,1,1
372,1991,1,1,1
372,1302,1,1,1
372,1529,1,1,1
372,1776,1,1,1
372,1207,1,1,1
372,1258,1,1,1
372,1923,1,1,1
372,1176,1,1,1
372,1247,1,1,1
372,1806,1,1,1
372,1743,2,2,2
372,1728,2,2,2
372,53,1,1,1
372,1310,1,1,1
372,743,1,1,1
372,278,1,1,1
372,1662,2,5,6
372,1423,1,1,1
372,1256,1,1,1
372,1132,1,1,1
372,863,2,2,2
372,742,5,5,6
372,275,1,1,1
372,1848,1,1,1
372,884,1,1,1
372,1131,1,1,1
372,1291,1,1,1
372,1903,1,1,1
372,1631,1,1,1
372,1959,1,1,1
372,1396,22,61,70
372,1287,1,1,1
372,655,1,1,1
372,1686,1,1,1
372,834,1,1,1
640,960,1,1,1
640,720,1,1,1
640,1204,1,1,1
640,1230,4,8,10
640,667,1,1,1
640,1526,1,1,1
640,647,1,1,1
640,901,3,5,5
640,965,1,1,1
640,792,1,1,1
640,1286,1,1,1
640,1228,4,4,4
640,1229,1,1,1
640,1768,1,1,1
640,388,1,1,1
640,1336,1,1,4
640,763,1,1,1
640,2,2,2,2
640,598,1,1,1
640,113,3,3,3
640,1728,2,2,2
640,1049,1,1,1
640,586,1,1,1
640,1217,1,1,1
640,1990,1,1,1
640,1399,16,45,48
640,2023,1,1,1
640,95,1,1,1
640,671,1,1,1
640,984,1,1,1
640,2125,1,1,1
640,327,1,1,1
640,1145,10,10,10
640,134,1,1,1
640,224,2,2,2
640,192,1,1,1
640,1159,1,1,1
640,933,1,1,1
640,1300,1,1,1
688,1887,1,1,1
688,720,1,1,1
688,1213,1,2,2
688,601,1,2,2
688,819,1,1,1
688,1651,1,3,3
688,1592,2,3,3
688,704,1,1,1
688,1515,1,2,2
688,713,1,1,1
688,963,1,1,1
688,53,1,1,1
688,1768,2,2,2
688,1519,1,1,1
688,1052,3,3,3
688,794,1,2,2
688,1360,1,2,2
688,624,1,2,2
688,215,1,1,1
688,686,1,1,1
688,1641,1,1,1
332,786,1,1,1
332,474,2,2,2
332,1204,1,1,1
332,1277,1,1,1
332,580,1,1,1
332,1622,1,1,1
332,1657,1,1,1
332,1895,3,4,4
332,327,1,1,1
332,1449,1,1,1
332,867,1,1,1
332,1075,1,1,1
332,629,1,1,1
332,330,5,8,8
332,380,1,1,1
332,1021,6,12,12
332,590,1,1,1
332,1616,9,13,13
332,1336,1,1,1
525,1077,1,1,1
525,797,1,1,1
525,1048,1,1,1
525,1874,1,1,1
525,1526,1,1,1
525,1161,3,3,3
525,621,1,1,1
525,819,1,1,1
525,1921,1,1,1
525,2136,1,1,1
525,977,1,1,1
525,1014,1,1,1
525,1373,1,1,1
525,670,6,11,12
525,1767,1,1,1
525,256,1,1,1
525,946,1,1,1
525,744,1,1,1
525,1856,1,1,1
525,1137,7,10,10
525,666,1,1,2
525,358,1,1,1
525,584,1,1,1
525,343,1,1,1
525,930,1,1,1
525,1218,2,2,2
525,108,1,1,1
525,1926,1,2,2
525,1088,1,1,1
525,1744,1,1,1
525,1539,1,1,1
525,1187,1,1,1
525,1223,1,1,1
731,1547,3,3,3
731,1385,1,1,1
731,1559,1,1,1
731,1526,1,1,1
731,1833,1,1,1
731,781,1,1,1
731,404,6,9,10
731,1226,1,1,1
731,1524,3,4,4
731,1639,3,3,3
731,250,1,1,1
731,948,8,19,19
731,2146,1,1,1
731,1681,1,1,1
731,256,3,3,3
731,666,5,5,5
731,862,1,1,1
731,1244,1,1,1
731,1592,1,1,1
731,1336,1,1,1
731,941,1,1,1
731,1401,5,9,9
731,1247,1,1,1
1510,83,1,1,1
1510,102,1,1,1
1510,682,1,1,1
1510,1866,1,1,1
1510,1730,1,1,1
1510,1594,1,1,1
1510,1448,1,1,1
1510,1732,1,1,4
1510,678,6,15,17
1510,778,1,2,2
1510,981,1,1,1
1510,1442,1,1,1
1510,478,1,1,1
1510,1489,1,1,1
1510,636,1,1,1
1510,1816,1,1,1
1510,1666,1,1,1
1510,1071,2,2,2
1510,321,1,1,1
1510,798,25,45,45
1858,1435,1,1,1
1858,1160,1,1,1
1622,326,1,1,1
1622,603,7,10,11
1622,1977,1,1,1
1622,715,1,1,1
1622,763,1,1,1
1622,1504,1,1,1
1622,1217,1,1,1
1622,411,1,1,1
1622,1458,1,1,1
1622,819,1,2,2
1622,1281,1,1,1
1622,749,2,2,2
1622,234,1,1,1
1622,772,1,1,1
1622,723,1,1,1
1622,1730,1,1,1
1622,1204,2,2,2
1622,1046,1,1,1
1622,1607,1,1,1
1622,474,13,27,27
1622,1917,1,1,1
1622,1493,1,1,1
1622,580,1,1,1
1622,501,1,1,1
1622,629,2,2,2
1622,1895,13,16,16
1622,1475,1,1,1
1622,10,2,2,2
1622,1600,4,4,4
1622,195,1,2,2
1622,862,1,1,1
1622,215,1,1,1
1622,1088,1,1,1
1622,1174,1,1,1
1622,1247,1,1,1
1622,1616,4,4,4
1622,1803,2,2,2
1369,712,1,1,1
1369,1424,2,2,2
1369,1559,2,2,2
1369,759,1,1,1
1369,1635,1,1,1
1369,212,2,2,2
1369,278,1,1,1
1369,1535,1,1,1
1369,819,1,1,1
1369,1599,1,2,2
1369,1524,1,1,1
1369,1556,1,1,1
1369,1825,1,1,1
1369,1286,1,1,1
1369,156,1,1,1
1369,1428,1,1,1
1369,1382,1,1,1
1369,1029,1,1,1
1369,1585,1,2,2
1369,917,1,1,1
1369,629,1,1,1
1369,673,1,1,1
1369,770,1,1,1
1369,1123,1,1,1
1369,652,1,1,1
1369,1608,1,1,1
1369,1959,1,1,1
1369,1393,1,1,1
1369,593,1,1,1
1369,1629,1,1,1
1369,1938,1,1,1
1369,1370,1,1,1
1369,1287,1,1,1
502,354,1,1,1
502,361,5,6,6
502,1289,1,2,2
502,621,3,3,3
502,1304,1,2,2
502,1361,1,1,1
502,1085,1,1,1
502,1678,1,1,1
502,1753,1,1,1
502,757,1,1,1
502,72,2,2,2
502,1395,1,1,1
502,1472,1,1,1
502,634,1,1,1
502,1258,2,6,6
502,1387,1,1,1
502,1938,1,1,1
502,1217,1,1,1
502,793,1,1,1
502,357,1,1,1
502,1049,1,1,1
502,1172,1,1,1
502,778,1,1,1
502,1414,1,1,1
502,1462,1,1,1
502,278,2,2,2
502,605,1,1,1
502,1819,1,1,1
502,1382,2,2,2
502,1012,1,1,1
502,671,1,1,1
502,1069,1,1,1
502,943,1,1,1
502,1481,1,1,1
502,270,1,1,1
502,1662,1,2,2
502,1681,1,1,1
502,2133,1,1,1
502,227,1,1,1
502,1145,1,1,1
502,64,3,3,4
502,1071,1,1,1
502,1539,1,1,1
502,1802,1,2,2
752,2261,1,1,1
752,1677,1,1,1
752,2133,1,1,1
752,1450,1,1,1
752,1437,1,1,1
752,633,8,8,10
752,965,1,1,1
752,723,1,1,1
752,1553,1,1,1
752,1396,1,1,1
934,1169,1,1,1
934,312,1,1,1
934,1153,1,1,1
934,1989,1,1,1
934,724,1,1,1
934,1008,1,1,1
1972,1304,1,1,1
1972,264,2,2,2
1972,820,3,3,3
1972,1207,1,1,1
1972,232,1,1,1
1992,773,1,1,1
1992,1387,1,1,1
1992,1202,1,3,3
1992,1977,1,1,1
1992,1476,1,1,1
1992,946,1,1,1
1992,1161,1,1,1
1992,232,1,1,1
1992,1607,1,1,1
1992,816,1,1,1
1992,1014,1,1,1
1992,779,1,1,1
1992,1685,1,1,1
1992,1198,7,24,26
1992,1577,1,1,1
1992,624,1,1,1
1992,1035,1,1,1
1992,204,7,8,8
1992,1778,1,1,1
1992,1591,1,1,1
1992,474,1,1,1
1992,197,1,1,1
1992,873,1,1,1
1992,302,1,1,1
1992,1332,1,1,1
1992,1370,1,1,1
1992,617,1,1,1
1992,1852,2,4,4
1992,1396,1,1,1
1992,1881,3,5,5
1992,682,2,2,2
1992,1816,1,1,1
1992,1686,1,1,1
1992,1616,1,1,1
1992,2023,4,14,14
1493,411,1,1,1
1493,1236,1,1,1
1493,1316,1,1,1
1493,1849,1,1,1
1493,299,1,1,1
1493,691,1,1,1
1493,383,1,1,1
1493,1352,1,1,2
1493,1825,1,1,1
1493,883,1,1,1
1493,1242,4,4,4
1493,1269,1,1,1
1493,1035,1,1,2
1493,1561,1,1,1
1493,2146,1,1,1
1493,2575,1,1,1
1493,1730,1,1,1
1493,580,1,1,1
1493,862,1,1,1
1493,1567,1,1,1
1493,727,1,1,1
1493,1640,1,1,1
1493,1225,1,1,1
1493,1733,1,1,1
1493,1678,1,1,1
1493,964,1,1,1
1493,1743,1,1,1
1493,1580,8,51,56
1493,1820,1,1,1
1493,221,1,1,1
1493,1246,1,1,1
1493,232,1,1,1
1493,1577,1,1,1
1493,1942,1,1,1
1493,633,1,1,1
1493,10,1,1,1
1493,1300,1,1,1
1493,1459,1,1,1
1493,1644,1,1,1
1493,100,1,1,1
1493,2125,1,1,1
1493,1209,1,1,1
1493,1270,1,1,1
1493,789,1,1,1
1493,1917,1,1,1
1493,1241,4,4,5
1493,1447,1,1,1
1493,1233,1,1,1
1493,1475,1,1,1
1493,643,1,1,1
1493,151,1,1,1
1493,1405,1,1,1
1493,1504,1,1,1
1493,1422,1,1,1
1493,1816,1,1,1
1241,1743,1,1,1
1241,1236,2,2,2
1241,1246,3,3,3
1241,1985,1,1,1
1241,278,1,1,1
1241,531,1,1,1
1241,1984,1,1,1
1241,773,1,1,1
1241,1327,1,1,1
1241,594,1,1,1
1241,1256,1,1,1
1241,738,7,9,9
1241,1242,14,25,31
1241,1758,1,1,1
1241,1840,1,1,1
1241,1263,1,1,1
1241,1623,1,1,1
1241,1644,1,1,1
1241,779,7,10,10
1241,822,1,1,1
1241,2249,2,2,2
1241,1240,1,1,1
1241,1888,2,2,2
1241,727,2,2,2
1241,1640,1,1,1
1241,683,1,1,1
1241,1262,1,1,1
1241,1498,2,2,4
1241,319,1,1,1
1241,1959,1,1,1
1241,1207,1,1,1
1241,701,1,1,1
1241,1633,1,1,1
1241,492,1,1,3
576,946,1,1,1
576,930,1,1,1
576,1204,1,3,3
576,275,1,1,1
576,1820,1,1,1
576,266,2,2,2
576,1221,1,1,1
576,296,1,1,1
576,663,1,1,1
576,1592,1,1,1
576,763,1,1,1
576,1125,1,1,1
576,477,1,1,1
576,174,1,1,1
1052,1887,3,3,3
1052,960,1,1,1
1052,38,1,1,1
1052,1091,1,1,1
1052,1624,1,1,1
1052,1234,1,1,1
1052,1372,1,1,1
1052,630,2,5,5
1052,1420,1,1,1
1052,679,1,1,1
1052,193,1,1,1
1052,2133,1,1,1
1052,737,1,2,2
1052,1899,1,1,1
1052,476,1,1,1
1052,1455,1,1,1
1052,1574,1,3,3
1052,686,10,71,74
1052,250,3,6,6
1052,1216,1,1,1
1052,1929,1,1,1
1052,1856,1,1,1
1052,1601,1,1,1
1052,2249,2,2,2
1052,504,1,1,1
1052,709,1,1,1
1052,1324,1,1,2
1052,1758,1,1,1
1052,1543,1,1,1
1052,1207,1,1,1
1052,80,1,1,1
1052,1669,1,1,1
1052,1631,2,2,2
1291,1347,1,1,1
1291,377,1,1,1
1291,1204,2,2,2
1291,1673,1,1,1
1291,660,1,1,1
1291,1371,1,1,1
1291,2118,1,1,1
1291,1867,1,1,1
1291,1685,3,6,6
1291,234,1,1,1
1291,1474,1,1,1
1291,183,1,1,1
1291,714,1,1,1
1291,1280,1,1,1
1291,477,1,2,2
1291,204,1,1,1
1291,2146,1,1,1
1291,769,2,3,3
1291,119,1,1,1
1291,1904,1,1,1
1291,1232,1,1,1
1291,1745,1,1,1
1291,108,1,1,1
1291,1336,1,1,1
1291,629,1,1,1
1291,1207,1,1,1
1291,1176,1,2,3
1291,682,2,2,2
1291,598,2,2,2
1291,1187,1,1,1
1291,1743,1,1,1
1291,712,1,1,1
1291,1703,1,1,1
1291,908,1,1,1
1291,801,1,1,1
1291,1467,1,1,1
1291,1598,1,1,1
1291,749,1,1,1
1291,1482,4,4,4
1291,762,1,1,1
1291,876,1,1,1
1291,1901,1,1,1
1291,1093,1,2,2
1291,1487,1,1,1
1291,605,1,4,4
1291,1774,1,1,1
1291,1421,1,1,1
1291,1547,1,1,1
1291,413,1,1,1
1291,1681,6,8,9
1291,1203,1,1,1
1291,1222,1,1,1
1291,960,1,1,1
1291,280,1,1,1
1291,1591,1,1,1
1291,1959,1,1,1
1291,506,1,1,1
1291,1224,1,1,1
1291,744,1,1,1
1291,1686,7,12,13
1291,834,2,2,2
421,1887,1,1,1
421,1752,3,4,4
421,956,19,31,35
421,1268,1,1,1
421,1635,1,1,1
421,1003,1,1,1
421,782,1,1,1
421,819,1,1,1
421,383,1,1,1
421,1459,1,1,1
421,1909,1,1,1
421,1470,1,1,1
421,1725,1,1,1
421,1107,1,1,1
421,142,1,1,1
421,1278,1,1,1
421,2003,2,2,2
421,1113,1,1,1
421,85,1,2,2
421,1519,4,4,4
421,581,3,3,3
421,765,1,1,1
421,1888,1,2,2
421,1690,1,1,1
421,695,1,1,1
421,1445,1,1,1
421,1192,1,1,1
421,1223,1,1,1
421,1047,1,1,1
421,301,1,1,1
421,492,1,1,1
1079,1331,1,1,1
1079,326,1,1,1
1079,212,1,1,1
1079,1338,1,1,1
1079,1234,1,1,1
1079,1890,3,3,3
1079,1875,2,2,2
1079,1486,1,1,1
1079,1668,1,1,1
1079,1409,1,2,2
1079,1308,1,1,1
1079,1892,14,22,23
1079,1213,1,1,1
1079,702,1,1,1
1079,375,1,1,1
1079,1198,1,1,1
1079,1429,1,1,1
1079,1929,1,2,2
1079,1513,2,2,2
1079,1609,1,2,2
1079,1141,1,1,1
1079,1764,1,1,1
1079,1602,1,1,1
1079,2022,2,3,3
1079,709,1,1,1
1079,1690,1,1,1
1079,2254,1,1,1
1079,1521,2,2,2
1079,607,1,1,1
1079,1156,1,1,1
1079,1336,1,1,1
1079,1586,8,12,12
1079,892,1,1,1
1079,674,1,1,1
1079,1841,2,2,2
1079,1776,1,1,1
1079,325,1,1,1
1079,1587,4,5,6
1079,708,1,1,1
1079,2021,2,2,2
1079,1448,1,1,1
1079,1257,1,1,1
1079,1635,3,3,3
1079,2,1,1,1
1079,989,1,1,1
1079,1932,3,3,3
1079,649,1,1,1
1079,652,1,1,1
1079,1536,6,11,11
1079,1423,1,1,1
1079,983,1,1,1
1079,713,1,1,1
1079,1920,1,1,1
1079,323,1,1,1
1079,1681,1,1,1
1079,1831,1,1,1
1079,1735,1,1,1
1079,1415,1,1,1
1079,1410,6,26,26
1079,1913,1,1,1
1079,1895,1,1,1
1079,504,1,10,10
1079,480,1,1,1
1079,53,1,1,1
1079,1157,1,1,1
1079,21,6,7,9
1079,1608,5,6,7
1079,1812,5,5,5
1079,2008,1,1,1
1079,73,1,1,1
1079,1696,1,1,1
1079,1506,2,2,2
674,280,1,1,1
674,1752,1,1,1
674,1560,5,8,8
674,667,1,1,1
674,682,1,1,1
674,1091,1,1,1
674,323,1,1,1
674,1784,1,1,1
674,1484,1,1,1
674,578,1,1,1
674,1640,1,1,1
674,73,11,19,20
674,1353,1,1,1
674,649,1,1,1
674,1667,2,4,4
674,1218,1,1,1
674,921,1,1,1
674,1363,1,1,1
674,1394,1,1,1
674,60,1,1,1
674,653,1,1,1
674,1216,1,1,1
674,1587,1,1,1
674,1198,1,1,1
674,1481,1,1,1
674,1567,3,3,3
674,727,1,1,1
674,1576,1,1,1
674,2254,1,1,1
674,1303,1,1,1
674,1156,1,1,1
674,1966,1,1,1
674,2,1,1,1
674,1881,1,1,1
674,1393,1,1,1
674,1307,4,6,6
674,134,1,2,2
674,113,1,1,1
674,798,1,1,1
674,476,1,1,1
674,1634,1,4,4
674,1577,1,1,1
674,1205,1,2,2
674,965,1,1,1
674,1598,1,6,6
674,1380,2,2,2
674,587,1,1,1
674,923,1,1,1
674,1599,4,5,5
674,1135,1,1,1
